調整保證金須在限制範圍內,,The adjustment to the margin must be within the limit.,,การปรับค่าเงินประกันต้องอยู่ภายในขีดจำกัด,,,,,,,,,,Điều chỉnh tiền bảo lãnh phải trong phạm vi giới hạn,,
您的身份證證資料審核中，請耐心等待,,Your ID card information is under review. Please wait patiently.,,กำลังตรวจสอบข้อมูลบัตรประจำตัวประชาชน โปรดอดทนรอ,,,,,,,,,,"Thông tin chứng nhận danh tính của bạn đang thẩm hạch, vui lòng kiên nhẫn chờ đợi",,
證明身份流程完成,,The identity proofing process is completed.,,ขั้นตอนการพิสูจน์ตัวตนเสร็จสมบูรณ์,,,,,,,,,,Hoàn thành quy trình chứng minh danh tính,,
您的身分證資料未通過，請重新提交驗證資料,,Your ID card information did not pass the verification. Please resubmit the verification information.,,ข้อมูลบัตรประชาชนของคุณไม่ผ่าน กรุณาส่งข้อมูลยืนยันใหม่อีกครั้ง,,,,,,,,,,"Thông tin CMT của bạn chưa thông qua, vui lòng gửi lại thông tin nghiệm chứng",,
編輯資料,,Edit Information,,แก้ไขข้อมูล,,,,,,,,,,Biên tập thông tin,,
其餘註冊方式,,Other Registration Methods,,ช่องทางการลงทะเบียนอื่นๆ,,,,,,,,,,Phương thức đăng ký còn lại,,
密碼強度不足，請至少輸入 6 個字元,,The password strength is insufficient. Please enter at least 6 characters.,,รหัสผ่านมีความปลอดภัยไม่เพียงพอ โปรดป้อนอย่างน้อย 6 ตัวอักษร,,,,,,,,,,"Cường độ mật khẩu không đủ, vui lòng nhập ít nhất 6 ký tự",,
使用{method}取回密碼,,Use {method} to retrieve the password.,,ใช้ {method} เพื่อรับรหัสผ่าน,,,,,,,,,,Sử dụng {method} để lấy lại mật khẩu,,
電話,,Phone,,โทรศัพท์,,,,,,,,,,Điện thoại,,
"密碼變更成功, 請重新登入",,The password was changed successfully. Please log in again.,,เปลี่ยนรหัสผ่านสำเร็จ กรุณาเข้าสู่ระบบใหม่อีกครั้ง,,,,,,,,,,"Thay đổi mật khẩu thành công, vui lòng đăng nhập lại",,
手機登入,,Mobile login,,เข้าสู่ระบบมือถือ／ ล็อกอินมือถือ,,,,,,,,,,Đăng nhập điện thoại di động,,
信箱登入,,Email login,,เข้าสู่ระบบอีเมล์／ ล็อกอินอีเมล์,,,,,,,,,,Đăng nhập Email,,
"帳戶封鎖中,無法登入",,The account is locked. You are unable to log in.,,บัญชีถูกบล็อค ไม่สามารถเข้าสู่ระบบได้,,,,,,,,,,"Tài khoản đang bị khóa, không thể đăng nhập",,
"可能原因如下:
  1. 交易行為異常 
  2. 同 IP 多帳號註冊
  3. 出入金行為異常",,"The possible reasons are as follows:
  1. Abnormal trading behavior 
  2. Multi-account registration with the same IP
  3. Abnormal deposit and withdrawal behavior",,"สาเหตุที่เป็นไปได้มีดังนี้:
  1. มีพฤติกรรมการทำธุรกรรมที่ผิดปกติ
  2. มีการลงทะเบียนหลายบัญชีด้วย IP เดียวกัน
  3. มีพฤติกรรมการฝากและถอนที่ผิดปกติ",,,,,,,,,,"Nguyên nhân khả năng như sau:
 1. Hành vi giao dịch bất thường
 2. Cùng một IP đăng ký nhiều số tài khoản
 3. Hành vi xuất nhập tiền bất thường",,
"如需解鎖,請聯繫",,"To unlock, please contact",,หากต้องการปลดล็อก โปรดติดต่อ,,,,,,,,,,"Nếu cần mở khóa, vui lòng liên hệ",,
客服人員,,customer support.,,ฝ่ายบริการลูกค้า,,,,,,,,,,nhân viên Dịch vụ Khách hàng,,
您已登出,,You have logged out.,,ออกจากระบบแล้ว,,,,,,,,,,Bạn đã đăng xuất,,
已在別的裝置上登入，因此從這台裝置登出，請您重新登入,,"You have logged in on another device, so logged out from this device. Please log in again.",,คุณได้เข้าสู่ระบบในอุปกรณ์อื่น จึงออกจากระบบจากอุปกรณ์นี้ กรุณาเข้าสู่ระบบใหม่อีกครั้ง,,,,,,,,,,"Đã đăng nhập trên thiết bị khác, vì vậy đăng xuất từ thiết bị này, vui lòng đăng nhập lại",,
提示,,Tip:,,คำใบ้,,,,,,,,,,Gợi ý,,
"尚未完成/通過身分驗證
 請通過身分驗證後，再進行入金",,"Identity verification not yet completed/passed 
 Please pass the identity verification before making a deposit.",,"การยืนยันตัวตนไม่สำเร็จ/ผ่าน
 กรุณาทำการฝากใหม่เมื่อผ่านการยืนยันตัวตน",,,,,,,,,,"Chưa hoàn thành / thông qua nghiệm chứng danh tính
 Vui lòng tiến hành nhập tiền lại sau khi thông qua nghiệm chứng danh tính",,
前往驗證身份,,Verify your identity,,ยืนยันตัวตน,,,,,,,,,,Vào nghiệm chứng danh tính,,
值,,Value,,ค่า,,,,,,,,,,Giá trị,,
身分證,,ID card,,บัตรประจำตัวประชาชน,,,,,,,,,,CMT,,
護照,,Passport,,หนังสือเดินทาง,,,,,,,,,,Hộ chiếu,,
駕照,,Driver's license,,ใบขับขี่,,,,,,,,,,Giấy phép lái xe,,
戶口名簿 / 居留證,,Household certificate/Residence certificate,,ทะเบียนบ้าน/บัตรประจำตัวผู้พำนัก（Resident Card）,,,,,,,,,,Sổ hộ khẩu / Thẻ cư trú,,
設置提醒,,Set reminders,,ตั้งค่าการแจ้งเตือน,,,,,,,,,,Thiết lập lời nhắc,,
"下一步, 證明身份",,Next step: Identity Proofing,,ขั้นตอนถัดไป: การยืนยันตัวตน,,,,,,,,,,"Bước tiếp theo, chứng minh danh tính",,
縣市,,County and city,,อำเภอ,,,,,,,,,,Huyện / thành phố,,
區,,District,,เขต,,,,,,,,,,Khu,,
詳細地址,,Detailed address,,ที่อยู่,,,,,,,,,,Địa chỉ chi tiết,,
搜尋,,Search,,,,,,,,,,,,,,
其他篩選條件,,Other filters,,,,,,,,,,,,,,
清除所有篩選條件,,Clear all filters,,,,,,,,,,,,,,
起始日期,,Start date,,,,,,,,,,,,,,
結束日期,,End date,,,,,,,,,,,,,,
請選擇國家,,Select country,,,,,,,,,,,,,,
請輸入姓名來搜尋,,Search by name,,,,,,,,,,,,,,
交易數量,,Volume of trade,,,,,,,,,,,,,,
請輸入用戶編號來搜尋,,Search by account number,,,,,,,,,,,,,,
請輸入手機號碼來搜尋,,Search by cell phone number,,,,,,,,,,,,,,
驗證狀態,,Verification status,,,,,,,,,,,,,,
總入金金額,,Total amount of deposit fund,,,,,,,,,,,,,,
總交易金額,,Total trading value,,,,,,,,,,,,,,
代理推薦碼,,Referral code,,,,,,,,,,,,,,
用戶標籤,,User tag,,,,,,,,,,,,,,
請輸入姓名、手機號碼來搜尋,,Search by name and cell phone number,,,,,,,,,,,,,,
入金方式,,Deposit methods,,,,,,,,,,,,,,
標籤,,Tags,,,,,,,,,,,,,,
請輸入貨幣名稱,,Enter currency,,,,,,,,,,,,,,
請輸入貨幣兌,,Enter currency pair,,,,,,,,,,,,,,
通知中心,,Notification center,,,,,,,,,,,,,,
待審核入金,,Pending deposits,,,,,,,,,,,,,,
待審核出金,,Pending withdrawals,,,,,,,,,,,,,,
待審核身份認證,,Identity verification in pending status,,,,,,,,,,,,,,
待審核出金帳戶,,Withdrawal account in pending status,,,,,,,,,,,,,,
風險警告,,Risk warning,,,,,,,,,,,,,,
入金狀態,,Deposit status,,,,,,,,,,,,,,
用戶編號,,Account number,,,,,,,,,,,,,,
入金金額(美金),,Deposit amount (in USD),,,,,,,,,,,,,,
申請時間,,Time of application,,,,,,,,,,,,,,
動作,,Action,,,,,,,,,,,,,,
待審核,,Review pending,,,,,,,,,,,,,,
出金狀態,,Withdrawal status,,,,,,,,,,,,,,
出金金額(美金),,Withdrawal amount (in USD),,,,,,,,,,,,,,
其他資訊,,Other information,,,,,,,,,,,,,,
電子郵件,,Email address,,,,,,,,,,,,,,
用戶層級,,User level,,,,,,,,,,,,,,
無資料,,No information,,,,,,,,,,,,,,
刷新倒數{參數}秒,,Refreshing in {parameters} seconds,,,,,,,,,,,,,,
總表,,Table,,,,,,,,,,,,,,
委託概況,,Order overview,,,,,,,,,,,,,,
持倉概況,,Open position overview,,,,,,,,,,,,,,
平倉概況,,Close position overview,,,,,,,,,,,,,,
出入金概況,,Overview of deposits and withdrawals,,,,,,,,,,,,,,
總委託單數,,Total number of orders,,,,,,,,,,,,,,
最新委託,,Latest orders,,,,,,,,,,,,,,
總單數,,Total orders,,,,,,,,,,,,,,
總持倉數量,,Total open positions,,,,,,,,,,,,,,
平均盈虧,,Average profits and losses,,,,,,,,,,,,,,
最新開倉,,Latest open positions,,,,,,,,,,,,,,
平倉單數,,Number of close positions,,,,,,,,,,,,,,
總平倉數量(手),,Total number of close positions (lot),,,,,,,,,,,,,,
最新平倉,,Latest close positions,,,,,,,,,,,,,,
申請筆數,,Number of applications,,,,,,,,,,,,,,
審核筆數,,Number of reviews,,,,,,,,,,,,,,
總金額,,Total amount,,,,,,,,,,,,,,
最新申請,,Latest application,,,,,,,,,,,,,,
交易報表,,Trade reports,,,,,,,,,,,,,,
委託報表,,Order reports,,,,,,,,,,,,,,
持倉列表,,Open position list,,,,,,,,,,,,,,
平倉列表,,Close position list,,,,,,,,,,,,,,
出入金報表,,Report of withdrawals and deposits,,,,,,,,,,,,,,
委託價格,,Order price,,,,,,,,,,,,,,
委託期限,,Order deadline,,,,,,,,,,,,,,
委託時間,,Order time,,,,,,,,,,,,,,
客戶端IP,,Client IP,,,,,,,,,,,,,,
現在價格,,Current price,,,,,,,,,,,,,,
目前盈虧,,Current profit and loss,,,,,,,,,,,,,,
強制平倉,,Forced liquidation,,,,,,,,,,,,,,
"強制平倉後，該使用者會依照當前的價格進行結算，可能會影響到使用者
 的交易內容，且該行為無法復原。\n\n
 確定要強制平倉該使用者的持倉嗎？",,"After forced liquidation, positions of the user will be settled at current price, which may affect the user’s trading. In addition, this action cannot be undone. \n\n Are you sure you want to force liquidate the user's open positions?",,,,,,,,,,,,,,
更新細節,,Update details,,,,,,,,,,,,,,
調整止{參數}價格 由{參數}調整成{參數},,Adjust to {parameters} price Adjust from {parameters} to {parameters},翻譯團隊認為「調整止」應該是「調整至」，還請您確認，謝謝,,,,,,,,,,,,,
平倉類型,,Types of close positions,,,,,,,,,,,,,,
佣金,,Commission,,,,,,,,,,,,,,
利息,,Interest,,,,,,,,,,,,,,
整體總覽,,Overview,,,,,,,,,,,,,,
交易品項列表,,List of products,,,,,,,,,,,,,,
品名解釋,,Product description,,,,,,,,,,,,,,
交易所,,Futures exchanges,,,,,,,,,,,,,,
點差(買),,Spread (Bid),,,,,,,,,,,,,,
點差(賣),,Spread (Ask),,,,,,,,,,,,,,
滑價,,Slippage,,,,,,,,,,,,,,
單邊最大數量,,Position limit,,,,,,,,,,,,,,
到期時間,,Deadline,,,,,,,,,,,,,,
最小波動單位,,Tick,,,,,,,,,,,,,,
最小單筆交易數量,,Minimum order quantity,,,,,,,,,,,,,,
最大單筆交易數量,,Maximum order quantity,,,,,,,,,,,,,,
買入隔夜費,,Long position overnight fee,,,,,,,,,,,,,,
賣出隔夜費,,Short position overnight fee,,,,,,,,,,,,,,
隔夜費收取時間,,Charging time for overnight fee,,,,,,,,,,,,,,
掛單距離,,Distance for pending orders,,,,,,,,,,,,,,
停止交易,,Halt trading,,,,,,,,,,,,,,
可交易,,Tradable,,,,,,,,,,,,,,
關閉交易,,Close trading,,,,,,,,,,,,,,
週,,Week,,,,,,,,,,,,,,
重啟交易,,Resume trading,,,,,,,,,,,,,,
請選擇標籤,,Select tag,,,,,,,,,,,,,,
請選擇槓桿,,Select leverage,,,,,,,,,,,,,,
請選擇星期,,Select day of week,,,,,,,,,,,,,,
起始時間,,Start date,,,,,,,,,,,,,,
"停止交易將會使新的交易只能使用掛單方式下單，目前已經持倉的交易部會受到影響。\n\n
 確定要停止交易嗎?",,"Upon trading halt, any new trade can only be placed with pending orders. The existing open positions will not be affected. Are you sure you want to halt the trade?",,,,,,,,,,,,,,
"關閉交易會使該商品從前台下架，無法被使用者下單。\n\n
 目前已經持倉的交易將會全數被強平。\n\n
 確定要關閉交易嗎?",,"Closing trade will cause the product to be removed from the front end, so users cannot place orders on the product. All open positions will be forced to liquidate. Are you sure you want to close this trade?",,,,,,,,,,,,,,
"重啟交易後，該商品將可以再次被使用者下單。\n\n
 請檢查品項設定無誤後再重啟交易。\n\n
 確定要重啟交易嗎?",,"After resuming the trade, users will be able to place an order on the product again. \n\n Please make sure that all settings are correct before resuming the trade. Are you sure you want to resume the trade?",,,,,,,,,,,,,,
"因更換合約，要把全部持倉都清空\n\n
 可能會導致用戶的交易受到影響。\n\n
 確定要合約強平嗎?",,"Due to changes in futures contracts, all open positions need to be liquidated. The user's trades may be affected. Are you sure you want to force liquidate?",,,,,,,,,,,,,,
確定要刪除產品嗎?,,Are you sure you want to delete this product?,,,,,,,,,,,,,,
用戶管理,,Manage user,,,,,,,,,,,,,,
用戶列表,,User list,,,,,,,,,,,,,,
出金帳戶狀態,,Withdrawal account status,,,,,,,,,,,,,,
重設密碼,,Reset password,,,,,,,,,,,,,,
封鎖用戶,,Block user,,,,,,,,,,,,,,
通過審核,,Review approved,,,,,,,,,,,,,,
已驗證,,Verified,,,,,,,,,,,,,,
未審核,,Unreviewed,,,,,,,,,,,,,,
已封鎖,,Blocked,,,,,,,,,,,,,,
客戶資料,,Client information,,,,,,,,,,,,,,
用戶資料,,User information,,,,,,,,,,,,,,
交易詳情,,Transaction details,,,,,,,,,,,,,,
所屬層級,,Level,,,,,,,,,,,,,,
註冊來源,,Source of registration,,,,,,,,,,,,,,
邀請碼,,Invitation code,,,,,,,,,,,,,,
已邀請用戶數,,Number of invited users,,,,,,,,,,,,,,
標籤列表,,Tag list,,,,,,,,,,,,,,
證件號碼,证件号码,ID card number,,,,,,,,,,,,,,
開戶時間,,Account opening date,,,,,,,,,,,,,,
身份證明文件正面,,Front of the ID card,,,,,,,,,,,,,,
身份證明文件反面,,Back of the ID card,,,,,,,,,,,,,,
身份證明文件2,,Identification document 2,,,,,,,,,,,,,,
手持證件自拍,,Take a selfie with ID card in hand,,,,,,,,,,,,,,
種類,,Type,,,,,,,,,,,,,,
銀行代碼,,Bank code,,,,,,,,,,,,,,
戶名,,Account name,,,,,,,,,,,,,,
附加檔案,,Attachment files,,,,,,,,,,,,,,
鎖定,,Lock,,,,,,,,,,,,,,
審核駁回,,Review denied,,,,,,,,,,,,,,
編輯用戶資料,,Edit user information,,,,,,,,,,,,,,
確定要將這用戶駁回審核?,,Are you sure you want to deny the review of this user?,,,,,,,,,,,,,,
確定要將這用戶通過審核?,,Are you sure you want to approve the review of this user?,,,,,,,,,,,,,,
解除封鎖,,Unblock,,,,,,,,,,,,,,
"確定要解除封鎖該用戶嗎？\n\n
 解除封鎖用戶後，該用戶將可以重新登入並進行交易",,Are you sure you want to unblock this user? \n\n Unblocking the user will allow them to log in and trade.,,,,,,,,,,,,,,
"重置該用戶的密碼，系統將會主動發送一封重置密碼確認信件，引導用戶重新設定新密碼。\n\n
 重設密碼後，原本的密碼將無法使用，確定要重設密碼嗎？",,"The system will send a confirmation email to reset the password and guide the user to set a new password. \n\n After resetting the password, the original password will no longer work. Are you sure you want to reset the password?",,,,,,,,,,,,,,
"確定要封鎖該用戶嗎？
 封鎖用戶後，該用戶將無法登入、並進行交易，直到您再次解除封鎖。",,"Are you sure you want to block this user? After blocking the user, they will no longer be able to log in or trade until you unblock them.",,,,,,,,,,,,,,
封鎖,,Block,,,,,,,,,,,,,,
確認審核,,Confirm review,,,,,,,,,,,,,,
通過出金帳戶,,Approve withdrawal account,,,,,,,,,,,,,,
確定要通過這用戶出金帳戶審核？,,Are you sure you want to approve the review of the user's withdrawal account?,,,,,,,,,,,,,,
拒絕出金帳戶,,Deny withdrawal account,,,,,,,,,,,,,,
"拒絕該帳戶的審核，將會導致用戶無法使用該帳戶出金。如用戶需要使用該帳戶出金，則需再次申請。\n\n
 請填寫拒絕的原因:",,"Once the review of the account is denied, the user will not be able to transfer funds into the withdrawal account. If the user wishes to make withdrawals, they will need to submit an application again. \n\n Please fill out the reason for rejection:",,,,,,,,,,,,,,
請輸入拒絕原因,,Please fill out the reason for rejection.,,,,,,,,,,,,,,
拒絕審核,,Deny review,,,,,,,,,,,,,,
刪除出金帳戶,,Delete withdrawal account,,,,,,,,,,,,,,
"刪除該帳戶，將會導致用戶無法使用該帳戶出金。如用戶需要使用該帳戶出金，則需再次申請。\n\n
 確定要刪除出金帳戶嗎？",,"Deleting the account will prevent the user from using the account to withdraw funds from the trading account. If the user wishes to use the account to withdraw funds, they will need to submit an application again. \n\n Are you sure you want to delete the withdrawal account?",,,,,,,,,,,,,,
出金帳戶附加檔案,,Withdrawal account attachment files,,,,,,,,,,,,,,
交易細節,,Trade details,,,,,,,,,,,,,,
佔用保證金,,Used margin,,,,,,,,,,,,,,
佔用保證金(含盈虧),,Used margin (including profit and loss),,,,,,,,,,,,,,
資金淨值,,Equity,,,,,,,,,,,,,,
延遲時間,,Delay time,,,,,,,,,,,,,,
點差及手續費設定,,Settings for spread and handling fees,,,,,,,,,,,,,,
用戶層級列表,,User level list,,,,,,,,,,,,,,
出入金相關,,Deposit and withdrawal related settings,,,,,,,,,,,,,,
首次最低入金額度,,Minimum initial deposit,,,,,,,,,,,,,,
最低入金額度,,Minimum deposit amount,,,,,,,,,,,,,,
人工審核額度,,Amount required for manual review,,,,,,,,,,,,,,
入金手續費,,Handling fees for deposits,,,,,,,,,,,,,,
單筆最低取款金額,,Minimum amount of withdrawal per transaction,,,,,,,,,,,,,,
出金手續費,,Handling fee for withdrawals,,,,,,,,,,,,,,
強制平倉設定,,Forced liquidation settings,,,,,,,,,,,,,,
平日收盤前強平比例,,Rate of pre-close forced liquidation on weekdays,,,,,,,,,,,,,,
假日收盤前強平比例,,Rate of pre-close forced liquidation on weekends,,,,,,,,,,,,,,
平時強平比例,,Rate of forced liquidation on weekdays,,,,,,,,,,,,,,
即將平倉通知比例,,Rate of soon closing position notifications,,,,,,,,,,,,,,
延遲下單時間,,Delay time of order placements,,,,,,,,,,,,,,
單筆交易手續費,,Handling fee per transaction,,,,,,,,,,,,,,
高於,,Higher than,,,,,,,,,,,,,,
如欲調整比例及數字，請前往個別頁面設定。,,"If you wish to adjust the rates and numbers, please go to individual pages for settings.",,,,,,,,,,,,,,
查看更多,,View more,,,,,,,,,,,,,,
標籤名稱,,Names of tags,,,,,,,,,,,,,,
目前貼標人數,,Current number of people tagged,,,,,,,,,,,,,,
新增時間,,Add time,,,,,,,,,,,,,,
選擇入金方式(可複選),,Select deposit method (multiple choice),,,,,,,,,,,,,,
選擇出金方式(可複選),,Select withdrawal method (multiple choice),,,,,,,,,,,,,,
已成功解除封鎖該用戶,,Successfully unblocked user,,,,,,,,,,,,,,
人工補入,,Manual deposit,,,,,,,,,,,,,,
入金方式列表,,Deposit method list,,,,,,,,,,,,,,
入金額度設定,,Deposit amount settings,,,,,,,,,,,,,,
出金方式列表,,Withdrawal method list,,,,,,,,,,,,,,
一般設定,,General settings,,,,,,,,,,,,,,
後台人員列表,,List of back-end administrators,,,,,,,,,,,,,,
權限群組設定,,Authorized group settings,,,,,,,,,,,,,,
操作記錄,,Activity history,,,,,,,,,,,,,,
多國語言設定,,Language settings,,,,,,,,,,,,,,
姓名,,Name,,,,,,,,,,,,,,
權限群組,,Authorized group,,,,,,,,,,,,,,
最近登入時間,,Latest login time,,,,,,,,,,,,,,
描述,,Description,,,,,,,,,,,,,,
禁止登入,,Login disabled,,,,,,,,,,,,,,
恢復登入,,Login re-enabled,,,,,,,,,,,,,,
編輯權限角色,,Edit authorized roles,,,,,,,,,,,,,,
新增權限角色,,Add new authorized roles,,,,,,,,,,,,,,
已送出邀請信件，請於信箱內確認,,An invitation email has been sent. Please check your mailbox.,,,,,,,,,,,,,,
可登入,,Login available,,,,,,,,,,,,,,
未啟用,,Not activated,,,,,,,,,,,,,,
設定新密碼,,Set a new password,,,,,,,,,,,,,,
密碼強度不足，請至少輸入 {min} 個字元,,The password is not strong enough. Please enter at least {min} characters.,,,,,,,,,,,,,,
密碼不符合,,Password mismatch,,,,,,,,,,,,,,
已禁止該成員登入,,This member has been banned from logging in.,,,,,,,,,,,,,,
"禁止登入後，成員將無法使用原帳號密碼登入，但其擁有的權限不會消失，將於恢復登入後還原。
 

 確定要禁止該成員登入嗎?",,"After disabling login, the member will not be able to log in with their original account and password, but rights to the account will not be lost and will be restored once the login is re-enabled. Are you sure you want to disable the member from logging in?",,,,,,,,,,,,,,
已恢復該成員的登入權限,,Member's login permission has been re-stored.,,,,,,,,,,,,,,
"恢復登入後，成員將可以使用原帳號密碼登入，其擁有的權限將會一併還原。
 

 確定要恢復該成員的登入權限嗎?",,"After login is re-enabled, the member will be able to use their original account and password to log in. All rights previously granted will be restored. Are you sure you want to re-enable the member to log in?",,,,,,,,,,,,,,
群組名稱,,Group name,,,,,,,,,,,,,,
新增權限群組,,Create administrator group,,,,,,,,,,,,,,
帳號管理,,Manage account,,,,,,,,,,,,,,
權限管理,,Manage access,,,,,,,,,,,,,,
支付管理,,Manage payment,,,,,,,,,,,,,,
產品管理,,Manage products,,,,,,,,,,,,,,
匯率與貨幣設定,,Exchange rate and currency settings,,,,,,,,,,,,,,
風險警告管理,,Manage risk warnings,,,,,,,,,,,,,,
註冊及通知系統,,Registration and notification system,,,,,,,,,,,,,,
讀取,,Read,,,,,,,,,,,,,,
列表,,List,,,,,,,,,,,,,,
更新,,Update,,,,,,,,,,,,,,
功能列表,,List of functions,,,,,,,,,,,,,,
國家列表,,List of countries,,,,,,,,,,,,,,
新增國家,,Add new countries,,,,,,,,,,,,,,
更新國家,,Update countries,,,,,,,,,,,,,,
支付來源資訊,,Payment source information,,,,,,,,,,,,,,
入金來源列表,,Deposit source list,,,,,,,,,,,,,,
出金來源列表,,Withdrawal source list,,,,,,,,,,,,,,
新增入金來源,,Add new deposit source,,,,,,,,,,,,,,
新增出金來源,,Add new withdrawal source,,,,,,,,,,,,,,
更新支付來源列表,,Renew payment source list,,,,,,,,,,,,,,
出金次數設定,,Settings for number of withdrawals,,,,,,,,,,,,,,
新增入金方式,,Add deposit method,,,,,,,,,,,,,,
新增出金方式,,Add withdrawal method,,,,,,,,,,,,,,
更新出入金方式,,Update deposit and withdrawal methods,,,,,,,,,,,,,,
刪除出入金方式,,Delete deposit and withdrawal methods,,,,,,,,,,,,,,
鎖定訂單,,Lock order,,,,,,,,,,,,,,
審核確定,,Review confirmed,,,,,,,,,,,,,,
出金審核,,Review withdrawal,,,,,,,,,,,,,,
出金訂單可用通道列表,,List of available channels for withdrawal requests,,,,,,,,,,,,,,
入金訂單修改金額,,Modify amount for deposit requests,,,,,,,,,,,,,,
強平平倉設定,,Forced liquidation and close position settings,,,,,,,,,,,,,,
資訊,,Information,,,,,,,,,,,,,,
審核,,Review,,,,,,,,,,,,,,
出金帳戶列表,,Withdrawal account list,,,,,,,,,,,,,,
審核出金帳戶,,Review withdrawal account,,,,,,,,,,,,,,
建立,,Create,,,,,,,,,,,,,,
貨幣列表,,Currency list,,,,,,,,,,,,,,
匯率列表,,Exchange rate list,,,,,,,,,,,,,,
新增匯率,,Add new exchange rate,,,,,,,,,,,,,,
更新匯率,,Update exchange rate,,,,,,,,,,,,,,
備註訂單,,Order notes,,,,,,,,,,,,,,
掛單列表,,List of pending orders,,,,,,,,,,,,,,
已平倉列表,,List of closed positions,,,,,,,,,,,,,,
取得風險警告設定,,Obtain risk warning settings,,,,,,,,,,,,,,
修改風險警告設定,,Modify risk warning settings,,,,,,,,,,,,,,
手續費新增,,Add new handling fees,,,,,,,,,,,,,,
手續費編輯,,Modify handling fees,,,,,,,,,,,,,,
手續費列表,,List of handling fees,,,,,,,,,,,,,,
手續費刪除,,Delete handling fees,,,,,,,,,,,,,,
已平倉概況,,Closed position overview,,,,,,,,,,,,,,
取得頻繁交易,,Obtain frequent transactions,,,,,,,,,,,,,,
取得獲利異常,,Obtain profit anomalies,,,,,,,,,,,,,,
調整啟用,,Modify activation,,,,,,,,,,,,,,
編輯內容,,Edit content,,,,,,,,,,,,,,
通知語系列表,,List of languages for notifications,,,,,,,,,,,,,,
出入金管理,,Manage deposit and withdrawal,,,,,,,,,,,,,,
入金列表,,Deposit list,,,,,,,,,,,,,,
刷新倒數 {參數} 秒,,Refreshing in {parameters} seconds,,,,,,,,,,,,,,
操作時間,,Operation time,,,,,,,,,,,,,,
回調時間,,Correction time,,,,,,,,,,,,,,
已支付,,Paid,,,,,,,,,,,,,,
入金時間,,Time of deposit,,,,,,,,,,,,,,
鎖定人員,,Lock user,,,,,,,,,,,,,,
鎖定時間,,Lock time,,,,,,,,,,,,,,
審核確認,,Review confirmed,,,,,,,,,,,,,,
調整金額,,Modify amount,,,,,,,,,,,,,,
人工補入金額,,Manually deposited amount,,,,,,,,,,,,,,
"選擇人工補入之後，系統將會重新確認該使用者的匯款資訊，並重新更新匯款狀態。\n\n
 若使用者有確實匯款，也會一併更新帳戶餘額的顯示內容。\n\n
 確定要人工補入嗎?",,"After selecting manual deposits, the system will reconfirm the user's deposit information and update the remittance status. \n\n If the user has made an actual deposit, the account balance will be updated as well. \n\n Are you sure you want to make a manual deposit?",,,,,,,,,,,,,,
請輸入使用者的匯款金額，並再次確認使用者確實有匯入該筆款項。,,Please enter the deposit amount and double check to make sure that the user has remitted this fund.,,,,,,,,,,,,,,
確定要調整金額嗎?,,Are you sure you want to modify the amount?,,,,,,,,,,,,,,
入金審核確認,,Deposit review confirmed,,,,,,,,,,,,,,
確定要審核該使用者的入金嗎?\n\n入金後無法取消或反悔，請再次確認金額無誤。,,"Are you sure you want to review the user's deposit? \n\n Once the fund is deposited, you cannot cancel or undo the action. Please make sure that the amount is correct.",,,,,,,,,,,,,,
審核入金,,Review deposit,,,,,,,,,,,,,,
請填寫備註,,Please fill in the notes,,,,,,,,,,,,,,
送出,,Send,,,,,,,,,,,,,,
出金列表,,List of withdrawal requests,,,,,,,,,,,,,,
資金退回,资金退回,Return funds,,,,,,,,,,,,,,
出金完成,,Withdrawal complete,,,,,,,,,,,,,,
支付時間,,Payment time,,,,,,,,,,,,,,
拒絕,,Denied,,,,,,,,,,,,,,
出金審核確認,,Confirm withdrawal review,,,,,,,,,,,,,,
"確定要審核該使用者的出金嗎?\n\n
 出金後無法取消或反悔，請再次確認金額無誤。",,"Are you sure you want to review the withdrawals of the user? \n\n Once the withdrawal is confirmed, you cannot cancel or undo it. Please make sure the amount is correct.","還請協助確認此處的「審核」是否是「通過審核」之意。目前直譯為""review""，如果實際意思是「通過審核」，review改成approve較好。",,,,,,,,,,,,,
出金金額,,Withdrawal amount,,,,,,,,,,,,,,
請選擇出金通道,,Please select the channel for withdrawal,,,,,,,,,,,,,,
審核出金,,Review withdrawal,"還請協助確認此處的「審核」是否是「通過審核」之意。目前直譯為""review""，如果實際意思是「通過審核」，review改成approve較好。",,,,,,,,,,,,,
拒絕出金,,Deny withdrawal,,,,,,,,,,,,,,
"確定要拒絕該用戶得出金嗎?\n\n
 請填寫拒絕出金的原因，以便用戶後續再次申請。",,Are you sure you want to deny the withdrawal of this user? \n\n Please state the reason for rejection in case the user wants to reapply in the future.,,,,,,,,,,,,,,
入金設定,,Deposit settings,,,,,,,,,,,,,,
額度手續費設定,,Deposit limit handling fee settings,根據上下文將「額度」解釋為入金額度，這部分再請您確認，感謝,,,,,,,,,,,,,
入金通道設定,,Settings for deposit channels,,,,,,,,,,,,,,
幣值,,Value of currency,,,,,,,,,,,,,,
手續費設定,,Handling fee settings,,,,,,,,,,,,,,
規則,,Rules,,,,,,,,,,,,,,
高於等於,,Higher than or equal to,,,,,,,,,,,,,,
手續費規則,,Rules for handling fees,,,,,,,,,,,,,,
固定金額,,Fixed amount,,,,,,,,,,,,,,
比例,,Ratio,,,,,,,,,,,,,,
開放之用戶層級,,Available user level,,,,,,,,,,,,,,
