請輸入正確的安全碼,请输入正确的安全码,Please enter the correct security code.,,โปรดป้อนรหัสความปลอดภัยที่ถูกต้อง,,,正しいセキュリティコードを入力してください,,,올바른 보안 코드를 입력하십시오,,,Vui lòng nhập mã an toàn chính xác,,,paymentCreditCard.errorCardSecurityFormat
卡號,卡号,Card Number,,หมายเลขบัตร,,,カード番号,,,카드 번호,,,Số thẻ,,,paymentCreditCard.cardNumberTitle
有效日期,有效日期,Valid Date,,วันที่มีผลบังคับใช้,,,有効な日付,,,유효한 날짜,,,Ngày có hiệu lực,,,paymentCreditCard.validThruTitle
CVV 安全碼,CVV 安全码,CVV Security Code,,รหัสรักษาความปลอดภัย CVV,,,CVVセキュリティコード,,,CVV 보안 코드,,,Mã an toàn CVV,,,paymentCreditCard.cardSecurityCodeTitle
持卡人姓名,持卡人姓名,Cardholder Name,,ชื่อผู้ถือบัตร,,,カード所有者の名前,,,카드 소지자의 이름,,,Họ tên người cầm thẻ,,,paymentCreditCard.cardOwnerTitle
MM,MM,MM,,MM,,,んん,,,MM,,,MM,,,paymentCreditCard.monthHint
YY,YY,YY,,YY,,,yy,,,YY,,,YY,,,paymentCreditCard.yearHint
請輸入信用卡號,请输入信用卡号,Please enter your credit card number.,,กรุณาใส่หมายเลขบัตรเครดิตของคุณ,,,クレジットカード番号を入力してください,,,신용 카드 번호를 입력하십시오,,,Vui lòng nhập số thẻ tín dụng,,,paymentCreditCard.cardNumberHint
安全碼,安全码,Security code,,รหัสรักษาความปลอดภัย,,,セキュリティコード,,,보안 코드,,,Mã an toàn,,,paymentCreditCard.cardSecurityCodeHint
交易成功,交易成功,Successful Transaction,,ดำเนินการสำเร็จ,,,成功したトランザクション,,,성공적인 거래,,,Giao dịch thành công,,,paymentCreditCard.transactionCompleteTitle
刷卡金額,刷卡金额,Credit Card Charges,,ค่าธรรมเนียมบัตรเครดิต,,,クレジットカードの金額,,,신용 카드 금액,,,Số tiền quẹt thẻ,,,paymentCreditCard.swipeCardValue
刷卡時間,刷卡时间,Credit card swipe time,,เวลา,,,スワイプ時間,,,스 와이프 시간,,,Thời gian quẹt thẻ,,,paymentCreditCard.swipeCardTime
匯率,汇率,Exchange Rate,,อัตราแลกเปลี่ยน,,,為替レート,,,환율,,,Tỷ giá hối đoái,,,paymentCreditCard.exchangeRate
立刻前往交易,立刻前往交易,Go to Trade Now,,ไปยังการซื้อขาย,,,すぐにトランザクションに移動します,,,즉시 거래로 이동하십시오,,,Lập tức vào giao dịch,,,paymentCreditCard.toMarketButton
"請使用本人的帳戶轉帳
帳戶有效期限各家銀行不同
請留意入金帳戶是否正確
轉帳金額務必一致
請勿重複轉帳","请使用本人的帐户转帐
帐户有效期限各家银行不同
请留意入金帐户是否正确
转帐金额务必一致
请勿重复转帐","Please transfer funds through your own account. 
Account validity period varies from bank to bank. 
Please note whether the deposit account is correct. 
The transfer amount must be consistent. 
Please do not make duplicate transfers.",,"โปรดโอนเงินผ่านบัญชีของคุณเอง
 ระยะเวลาที่ใช้ได้ของแต่ละแต่ละธนาคารแตกต่างกัน
 โปรดสังเกตว่าบัญชีเงินฝากถูกต้องหรือไม่
 จำนวนเงินที่โอนจะต้องสอดคล้องกับจำนวนเงินที่ยื่นขอ
 โปรดอย่าทำการโอนเงินซ้ำ",,,"アカウントを使用して転送してください
アカウントのアカウントの有効期間は、各銀行とは異なります
ゴールドアカウントのアカウントが正しいかどうかに注意してください
転送量は一貫している必要があります
転送を繰り返さないでください",,,"내 계정을 사용하여 전송하십시오
계정의 계정 유효 기간은 각 은행과 다릅니다.
금 계정의 계정이 올바른지 여부에주의하십시오.
전송 금액은 일관성이 있어야합니다
전송을 반복하지 마십시오",,,"Vui lòng sử dụng tài khoản của bản thân để chuyển khoản
 Thời hạn có hiệu lực của tài khoản sẽ khác nhau tùy theo các Ngân hàng khác nhau
 Vui lòng chú ý tài khoản nhập tiền có chính xác hay không
 Số tiền chuyển khoản phải đồng nhất
 Không được chuyển khoản trùng lặp",,,depositCheck.contentTip
確認變更,确认变更,The change has been confirmed.,,การเปลี่ยนแปลงได้รับการยืนยันแล้ว,,,変更を確認します,,,변경 사항을 확인하십시오,,,Xác nhận thay đổi,,,changePassword.modifyButton
"密碼變更成功, 請重新登入","密码变更成功, 请重新登入",The password was changed successfully. Please log in again.,,เปลี่ยนรหัสผ่านสำเร็จ กรุณาเข้าสู่ระบบใหม่อีกครั้ง,,,,,,,,,"Thay đổi mật khẩu thành công, vui lòng đăng nhập lại",,,changePassword.changeSuccessToast
驗證電話,验证电话,Verify Phone Number,,ยืนยันหมายเลขโทรศัพท์,,,確認電話,,,확인 전화,,,Nghiệm chứng điện thoại,,,phoneBind.appBarTitle
已成功綁定電話,已成功绑定电话,Phone number bound successfully,,ผูกหมายเลขโทรศัพท์เรียบร้อยแล้ว,,,電話を正常にバインドします,,,전화를 성공적으로 바인딩합니다,,,Đã ràng buộc điện thoại thành công,,,phoneBind.bindSuccess
將會需要 1-5 個工作天，確認驗證完畢，您就可以入金，享受交易了,将会需要 1-5 个工作天，确认验证完毕，您就可以入金，享受交易了,"It will take 1-5 working days. After the verification is completed, you can deposit funds and enjoy the transaction.",,จะใช้เวลา 1-5 วันทำการ หลังจากการตรวจสอบเสร็จสิ้น คุณจะสามารถฝากเงินและเพลิดเพลินกับการทำธุรกรรมได้,,,1〜5営業日が必要になります。検証を確認した後、ゴールドに入って取引を楽しむことができます,,,1-5 일이 필요합니다. 검증 확인 후 금에 들어가서 거래를 즐길 수 있습니다.,,,"Sẽ cần 1-5 ngày làm việc, xác nhận hoàn thành nghiệm chứng, bạn có thể nhập tiền, hưởng thụ giao dịch",,,identifyVerificationResult.content
回首頁,回首页,Return to Homepage,,กลับสู่หน้าแรก,,,ホームページに戻ります,,,홈페이지로 돌아갑니다,,,Trở về trang chủ,,,identifyVerificationResult.backToHome
餘額不足,馀额不足,Insufficient balance,,,,4,,,4,,,5,,,9,"serverApiError.payment1,serverApiError.order2"
金額超出限制,金额超出限制,The amount exceeds the limit,,,,7,,,6,,,8,,,13,serverApiError.payment2
每日出金次數已達上限,每日出金次数已达上限,The maximum number of daily withdrawals has been reached,,,,11,,,10,,,14,,,22,serverApiError.payment3
"當前已有出金訂單審核中, 請勿重複出金","当前已有出金订单审核中, 请勿重复出金","There is a withdrawal order review, please do not repeat the withdrawal",,,,20,,,17,,,23,,,38,serverApiError.payment4
當前非出金時段,当前非出金时段,Not in withdrawal hours,,,,8,,,7,,,9,,,15,serverApiError.payment5
驗證碼錯誤,验证码错误,Verification code error,,,,5,,,5,,,7,,,11,serverApiError.account1
"資料已綁定, 請勿重複綁定","资料已绑定, 请勿重复绑定","The information has been bound, please do not bind it again",,,,12,,,11,,,15,,,24,serverApiError.account2
"實名認證資料已綁定, 請勿重複綁定","实名认证资料已绑定, 请勿重复绑定","The real-name authentication information has already been bound, please do not bind it again",,,,17,,,15,,,21,,,33,serverApiError.account3
"無法註冊, 請聯繫客服","无法注册, 请联系客服","Unable to register, please contact customer service",,,,10,,,9,,,12,,,20,serverApiError.account4
請先綁定手機號,请先绑定手机号,Please connect your phone first,,,,8,,,7,,,9,,,15,serverApiError.account5
查無此產品,查无此产品,No product found,,,,5,,,5,,,7,,,11,serverApiError.order1
查無持倉,查无持仓,No open positions yet.,,,,4,,,4,,,5,,,9,serverApiError.order3
"綁定失敗, 已綁定過的資料","绑定失败, 已绑定过的资料","Binding failed, already bound data",,,,12,,,11,,,15,,,24,serverApiError.account6
帳密錯誤,帐密错误,Account password error,,,,4,,,4,,,5,,,9,serverApiError.http400
登入成功,登入成功,Logged in successfully,,ล็อกอินสำเร็จ,,,サインインサインインしてください,,,서명으로 로그인하십시오,,,Đăng nhập thành công,,,login.loginSuccess
立刻註冊,立刻注册,Register Now,,สมัครตอนนี้,,,すぐに登録してください,,,즉시 등록하십시오,,,Lập tức đăng ký,,,login.registerNowButton
忘記密碼？,忘记密码？,Forgot your password?,,ลืมรหัสผ่านหรือไม่?,,,パスワードを忘れますか？,,,비밀번호 분실?,,,Quên mật khẩu?,,,login.forgetPasswordButton
手機登入,手机登入,Mobile login,,เข้าสู่ระบบมือถือ／ ล็อกอินมือถือ,,,,,,,,,Đăng nhập điện thoại di động,,,login.phoneLogin
信箱登入,信箱登入,Email login,,เข้าสู่ระบบอีเมล์／ ล็อกอินอีเมล์,,,,,,,,,Đăng nhập Email,,,login.emailLogin
保證金比例過低提示! ({percent}%),保证金比例过低提示! ({percent}%),Reminder of margin ratio too low! ({percent}%),,เตือน! อัตราส่วนมาร์จิ้นต่ำเกินไป! ({percent}%),,,マージンが低すぎるためのヒント！（{percent}％）,,,너무 낮은 마진에 대한 팁! ({percent}%),,,Gợi ý tỷ lệ tiền bảo lãnh quá thấp! ({percent}%),,,marginLevelWarningBar.tip
身份證明文件,身份证明文件,Identity Document,,เอกสารแสดงตัวตน,,,身分証明書,,,신원 문서,,,Giấy tờ CMT,,,fileVerify.idCardTitle
缺少身分證正面,缺少身分证正面,Lack of the front of your ID card,,ไม่มีด้านหน้าของบัตรประจำตัวประชาชน,,,ポジティブなIDカードの不足,,,긍정적 인 ID 카드 부족,,,Thiếu mặt trước CMT,,,fileVerify.errorIdForwardEmpty
缺少身分證反面,缺少身分证反面,Lack of the reverse side of your ID card,,ไม่มีด้านหลังของบัตรประจำตัวประชาชน,,,IDカードの不足,,,ID 카드 부족,,,Thiếu mặt sau CMT,,,fileVerify.errorIdBackwardEmpty
請上傳護照,请上传护照,Please upload your passport.,,กรุณาอัพโหลดหนังสือเดินทางของคุณ,,,パスポートをアップロードしてください,,,여권을 업로드하십시오,,,Vui lòng tải lên hộ chiếu,,,fileVerify.errorPassportEmpty
缺少駕照正面,缺少驾照正面,Lack of the front of your driver's license,,ขาดด้านหน้าของใบขับขี่,,,運転免許証の前面の欠如,,,운전 면허증의 전면 부족,,,Thiếu mặt trước Giấy phép lái xe,,,fileVerify.errorDrivingLicenseForwardEmpty
缺少駕照反面,缺少驾照反面,Lack of the reverse side of your driver's license,,ขาดด้านหลังของใบขับขี่,,,運転免許証の欠如の逆,,,운전 면허증 반대 부족,,,Thiếu mặt sau Giấy phép lái xe,,,fileVerify.errorDrivingLicenseBackwardEmpty
請上傳戶口名簿/居留證,请上传户口名簿/居留证,Please upload your household certificate/residence certificate.,,โปรดอัปโหลดทะเบียนบ้าน/ บัตรประจำตัวผู้พำนัก,,,家庭用口の本/居住証明書をアップロードしてください,,,가정용 구강 책/거주 증명서를 업로드하십시오,,,Vui lòng tải lên Sổ hộ khẩu / Thẻ cư trú,,,fileVerify.errorAccountBookOrResidentPermitEmpty
"下一步, 身分驗證","下一步, 身分验证",Next step: Identity Verification,,ขั้นตอนถัดไป: การยืนยันตัวตน,,,次に、ID検証,,,"다음으로, 신원 확인",,,"Bước tiếp theo, nghiệm chứng danh tính",,,fileVerify.nextStepIdCard
點擊上傳或拍攝身份證明文件正面,点击上传或拍摄身份证明文件正面,Click to upload or take a photo of the front of your identity document.,,คลิกเพื่ออัพโหลดหรือถ่ายรูปด้านหน้าบัตรประจำตัวประชาชน,,,クリックして識別ドキュメントの前面をアップロードまたは撮影します,,,식별 문서의 전면을 업로드하거나 촬영하려면 클릭하십시오.,,,Nhập tải lên hoặc chụp mặt trước CMT,,,fileVerify.tapUploadIdCardForward
點擊上傳或拍攝身份證明文件反面,点击上传或拍摄身份证明文件反面,Click to upload or take a photo of the reverse side of your identity document.,,คลิกเพื่ออัปโหลดหรือถ่ายรูปด้านหลังบัตรประจำตัวประชาชน,,,クリックしてアイデンティティドキュメントを逆にアップロードまたは撮影します,,,클릭하여 Identity Document Reverse를 업로드하거나 촬영하십시오,,,Nhập tải lên hoặc chụp mặt sau CMT,,,fileVerify.tapUploadIdCardBackward
點擊上傳或拍攝護照,点击上传或拍摄护照,Click to upload or take a photo of your passport.,,คลิกเพื่ออัพโหลดหรือถ่ายรูปหนังสือเดินทาง,,,クリックしてアップロードするか、パスポートを取得します,,,클릭하여 여권을 업로드하거나 가져갑니다,,,Nhập tải lên hoặc chụp hộ chiếu,,,fileVerify.tapUploadPassport
點擊上傳或拍攝駕照正面,点击上传或拍摄驾照正面,Click to upload or take a photo of the front of your driver's license.,,คลิกเพื่ออัพโหลดหรือถ่ายรูปด้านหน้าใบขับขี่,,,クリックしてアップロードするか、運転免許証の前面を取得します,,,업로드하거나 운전 면허증의 전면을 클릭하십시오.,,,Nhập tải lên hoặc chụp mặt trước Giấy phép lái xe,,,fileVerify.tapUploadDrivingLicenseForward
點擊上傳或拍攝駕照反面,点击上传或拍摄驾照反面,Click to upload or take the reverse side of your driver's license.,,คลิกเพื่ออัปโหลดหรือถ่ายรูปด้านหลังใบขับขี่,,,クリックして、運転免許証の反対側をアップロードまたは撮影します,,,운전 면허증의 반대쪽을 업로드하거나 촬영하려면 클릭하십시오.,,,Nhập tải lên hoặc chụp mặt sau Giấy phép lái xe,,,fileVerify.tapUploadDrivingLicenseBackward
點擊上傳或拍攝戶口名簿/居留證,点击上传或拍摄户口名簿/居留证,Click to upload or take a photo of your household certificate/residence certificate.,,คลิกเพื่ออัปโหลดหรือถ่ายรูปทะเบียนบ้าน/ บัตรประจำตัวผู้พำนัก,,,クリックしてアカウントブック/居住証明書をアップロードまたは撮影する,,,계정 책/거주 인증서를 업로드하거나 촬영하려면 클릭하십시오.,,,Nhập tải lên hoặc chụp mặt Sổ hộ khẩu / Thẻ cư trú,,,fileVerify.tapUploadAccountBookOrResidentPermit
步驟2 - 文件驗證(2/4),步骤2 - 文件验证(2/4),Step 2-Document Verification (2/4),,ขั้นตอนที่ 2- การตรวจสอบเอกสาร (2/4),,,ステップ2-ファイル検証（2/4）,,,2 단계 -파일 확인 (2/4),,,Bước 2 – Nghiệm chứng giấy tờ (2/4),,,fileVerify.stepHeaderTitle
共1題,共1题,1 question in total,,ทั้งหมด 1 คำถาม,,,1つの質問,,,1 질문,,,Tổng 1 đề,,,"fileVerify.stepHeaderSubtitle,handIdCardVerify.stepHeaderSubtitle,proveIdVerify.stepHeaderSubtitle"
請確保文件內容顯示您的全名、出生日期、證件開立日期,请确保文件内容显示您的全名丶出生日期丶证件开立日期,"Please make sure that your full name, birth date, and ID issuance date are shown in the document.",,โปรดตรวจสอบให้แน่ใจว่าในเอกสารมีข้อมูลดังต่อไปนี้ ชื่อนามสกุล วันเกิด และวันที่ออกบัตรประจำตัวประชน,,,ファイルのコンテンツにフルネーム、生年月日、および文書の開設日が表示されていることを確認してください,,,"파일 콘텐츠에 이름, 생년월일 및 문서 개방일이 표시되는지 확인하십시오.",,,"Vui lòng đảm bảo nội dung văn bản hiển thị họ tên, ngày sinh, ngày cấp giấy tờ của bạn",,,fileVerify.contentTip
合格文件,合格文件,Qualified document,,ตัวอย่างเอกสารที่ได้มาตราฐาน,,,資格のあるファイル,,,자격을 갖춘 파일,,,Giấy tờ hợp lệ,,,fileVerify.qualifiedFile
"照片清晰
解析度高
證件四角皆有入鏡","照片清晰
解析度高
证件四角皆有入镜","Clear photos 
High resolution 
The four corners of the ID card are shown in the photo.",,"ภาพคมชัด
 ความละเอียดสูง
 มีมุมบัตรประชาชนทั้ง 4 มุม",,,"クリア写真
高解像度
ドキュメントの四隅に鏡があります",,,"명확한 사진
높은 해상도
문서의 네 구석에 거울이 있습니다.",,,"Ảnh chụp rõ nét
 Độ phẩn giải cao
 4 góc giấy chứng minh đều trong ống kính",,,fileVerify.qualifiedFileTip
不合格文件,不合格文件,Unqualified document,,ตัวอย่างเอกสารที่ไม่ได้มาตราฐาน,,,資格のないファイル,,,자격이없는 파일,,,Giấy tờ không hợp lệ,,,fileVerify.failedFile
"照片模糊、反光
解析度過低
證件四角被裁切","照片模糊丶反光
解析度过低
证件四角被裁切","Blurred and reflective photo 
Low Resolution 
The four corners of the ID document are cut.",,"ภาพเบลอสะท้อนแสง
 ความละเอียดต่ำเกินไป
 มุมทั้งสี่ของเอกสารถูกตัดออก",,,"あいまいな写真、反射
過度の分析
証明書の四隅が切断されます",,,"모호한 사진, 반사
과도한 분석
인증서의 네 모서리가 잘립니다",,,"Ảnh chụp mờ, phản quang
 Độ phân giải quá thấp
 4 góc giấy chứng minh bị cắt ngang",,,fileVerify.failedFileTip
身分證,身分证,ID card,,บัตรประจำตัวประชาชน,,,,,,,,,CMT,,,fileVerify.identityCard
護照,护照,Passport,,หนังสือเดินทาง,,,,,,,,,Hộ chiếu,,,fileVerify.passport
駕照,驾照,Driver's license,,ใบขับขี่,,,,,,,,,Giấy phép lái xe,,,fileVerify.drivingLicense
戶口名簿 / 居留證,户口名簿 / 居留证,Household certificate/Residence certificate,,ทะเบียนบ้าน/บัตรประจำตัวผู้พำนัก（Resident Card）,,,,,,,,,Sổ hộ khẩu / Thẻ cư trú,,,fileVerify.accountBookOrResidentPermit
請輸入證件號碼,请输入证件号码,Please enter the ID number,,,,8,,,7,,,9,,,15,fileVerify.errorIdNumberEmpty
請輸入您的證件號碼,请输入您的证件号码,Please enter your ID number,,,,10,,,9,,,12,,,20,fileVerify.idNumberHint
請先上傳手持證件照,请先上传手持证件照,Please upload a photo of your hand-holding the ID card.,,กรุณาอัพโหลดรูปถ่ายหนังสือเดินทางของคุณก่อน,,,手を添えたカードをアップロードしてください,,,손 -헬드 카드를 업로드하십시오,,,Vui lòng tải lên ảnh chứng minh thư cầm tay,,,handIdCardVerify.errorPictureEmpty
完成身份證明上傳,完成身份证明上传,Uploading the identity documents is completed.,,ทำการอัพโหลดบัตรประจำตัวประชาชนให้เสร็จสิ้น,,,完全な身元証明書のアップロード,,,완전한 신분증 인증서 업로드,,,Hoàn thành tải lên giấy tờ chứng minh,,,handIdCardVerify.completeButton
"點擊上傳或拍攝
手持身分證或護照的自拍照","点击上传或拍摄
手持身分证或护照的自拍照",Click to upload or take a selfie of hand-holding your ID Card or Passport,,"คลิกเพื่ออัปโหลดหรือถ่ายรูป
 บัตรประจำตัวประชาชนหรือหนังสือเดินทาง",,,"クリックしてアップロードまたは撮影します
IDカードまたはパスポートを保持するセルフィー",,,"업로드하거나 촬영하려면 클릭하십시오
신분증 또는 여권을 보유하는 셀카",,,"Nhấp tải lên hoặc chụp hình
 CMT cầm tay hoặc ảnh tự chụp hộ chiếu",,,handIdCardVerify.tapUpload
"手持證件照自拍上傳時,須符合以下條件","手持证件照自拍上传时,须符合以下条件",The following conditions must be met when uploading a selfie of hand-holding your ID card.,,เมื่ออัปโหลดรูปถ่ายบัตรประชาชนต้องเป็นไปตามเงื่อนไขต่อไปนี้,,,ハンドヘルド証明書がアップロードされるとき、次の条件を満たす必要があります,,,핸드 헬드 인증서가 업로드되면 다음 조건을 충족해야합니다.,,,"Khi tải lên ảnh tự chụp giấy tờ cầm tay, phải phù hợp các điều kiện sau",,,handIdCardVerify.pictureTipTitle
請保留頭頂至下巴完整輪廓,请保留头顶至下巴完整轮廓,Please show the complete outline from the top of your head to your chin.,,โปรดแสดงโครงหน้าที่สมบูรณ์ตั้งแต่หัวจรดคาง,,,頭の完全な輪郭を下のあごまで保管してください,,,머리의 전체 개요를 하단 턱으로 유지하십시오.,,,Vui lòng giữ nguyên từ đỉnh đầu đến cằm,,,handIdCardVerify.pictureTipContent1
身份證置於臉旁勿遮住臉部,身份证置于脸旁勿遮住脸部,Place your ID card next to your face and do not cover your face.,,วางบัตรประชาชนไว้ใกล้ใบหน้าและอย่าปิดบังใบหน้า,,,顔を顔で覆わないでください,,,얼굴로 얼굴을 덮지 마십시오,,,Không được che khuất phần mặt trên CMT,,,handIdCardVerify.pictureTipContent2
手指請勿遮住證件文字,手指请勿遮住证件文字,Do not cover the text on the ID card with your fingers.,,อย่าเอานิ้วปิดข้อความบนบัตรประชาชน,,,指のテキストをカバーしないでください,,,손가락의 텍스트를 덮지 마십시오,,,Không được để ngón tay che khuất chữ trên CMT,,,handIdCardVerify.pictureTipContent3
步驟4 - 證明身份(4/4),步骤4 - 证明身份(4/4),Step 4-Identity Proofing (4/4),,ขั้นตอนที่ 4- การพิสูจน์ตัวตน (4/4),,,ステップ4 -Prove ID（4/4）,,,4 단계 -정체성 (4/4),,,Bước 4 – Chứng minh danh tính (4/4),,,handIdCardVerify.stepHeaderTitle
請先上傳信件照片,请先上传信件照片,Please upload photos of your letters.,,กรุณาอัพโหลดรูปถ่ายจดหมายของคุณ,,,最初にメッセージ写真をアップロードしてください,,,먼저 메시지 사진을 업로드하십시오,,,Vui lòng tải lên ảnh thư,,,proveIdVerify.errorLetterEmpty
請先上傳帳單照片,请先上传帐单照片,Please upload photos of your bills.,,กรุณาอัพโหลดรูปถ่ายใบเรียกเก็บเงินของคุณ,,,最初にアカウントの写真をアップロードしてください,,,먼저 계정 사진을 업로드하십시오,,,Vui lòng tải lên ảnh hóa đơn,,,proveIdVerify.errorBillEmpty
信件,信件,Letter,,จดหมาย,,,手紙,,,편지,,,Thư,,,proveIdVerify.letterTypeTitle
帳單,帐单,Bill,,ใบเรียกเก็บเงิน,,,明細書,,,계산서,,,Hóa đơn,,,proveIdVerify.billTypeTitle
證明身份,证明身份,Identity Proofing,,พิสูจน์ตัวตน,,,証拠,,,증거,,,Chứng minh danh tính,,,proveIdVerify.typeSelectTitle
點擊上傳或拍攝信件,点击上传或拍摄信件,Click to upload or take a photo of your letter.,,คลิกเพื่ออัปโหลดหรือถ่ายรูปจดหมายของคุณ,,,クリックして文字をアップロードまたは撮影します,,,문자를 업로드하거나 촬영하려면 클릭하십시오,,,Nhấp tải lên hoặc chụp thư,,,proveIdVerify.uploadLetterTitle
點擊上傳或拍攝帳單,点击上传或拍摄帐单,Click to upload or take a photo of your bill.,,คลิกเพื่ออัปโหลดหรือถ่ายรูปใบเรียกเก็บเงินของคุณ,,,クリックして請求書をアップロードまたは撮影します,,,청구서를 업로드하거나 촬영하려면 클릭하십시오,,,Nhấp tải lên hoặc chụp hóa đơn,,,proveIdVerify.uploadBillTitle
步驟3 - 證明身份(3/4),步骤3 - 证明身份(3/4),Step 3-Identity Proofing (3/4),,ขั้นตอนที่ 3- การพิสูจน์ตัวตน (3/4),,,ステップ3-アイデンティティ（3/4）プローブ,,,3 단계 -정체성 (3/4),,,Bước 3 – Chưng minh danh tính (3/4),,,proveIdVerify.stepHeaderTitle
"下一步, 證明身份","下一步, 证明身份",Next step: Identity Proofing,,ขั้นตอนถัดไป: การยืนยันตัวตน,,,,,,,,,"Bước tiếp theo, chứng minh danh tính",,,proveIdVerify.nextStepProve
重新上傳,重新上传,Re-upload,,อัพโหลดใหม่,,,再アップロード,,,재 포장,,,Tải lên lại,,,imagePicker.reUpload
加入照片,加入照片,Add Photos,,เพิ่มรูปภาพ,,,写真を追加します,,,사진 추가,,,Thêm ảnh,,,imagePicker.sheet.title
拍照,拍照,Take photos,,ถ่ายภาพ,,,写真,,,사진,,,Chụp ảnh,,,imagePicker.sheet.camera
從相簿中選取,从相簿中选取,Select from photo album,,เลือกจากอัลบั้มรูป,,,アルバムから選択します,,,앨범에서 선택하십시오,,,Chọn từ trong bộ ảnh,,,imagePicker.sheet.gallery
去入金,去入金,Deposit Now,,ไปฝากเงิน,,,金に行きます,,,금으로 가십시오,,,Đi nhập tiền,,,futuresMarket.toDeposit
身份驗證,身份验证,Identity Verification,,การยืนยันตัวตน,,,認証,,,입증,,,Nghiệm chứng danh tính,,,identifyVerification.appBarTitle
上傳送審資料成功,上传送审资料成功,Documents for Review Uploaded and Submitted Successfully,,อัปโหลดและส่งเอกสารเรียบร้อยแล้ว,,,成功,,,성공,,,Tải lên thông tin gửi đi thẩm hạch thành công,,,identifyVerification.uploadSuccess
(已讀),(已读),(Read),,(อ่านแล้ว),,,（読んだ）,,,(읽었다),,,(Đã đọc),,,messageNotify.haveRead
輸入搜索條件,输入搜索条件,Enter search criteria,,ป้อนเกณฑ์การค้นหา,,,検索条件を入力します,,,검색 조건을 입력하십시오,,,Nhập điều kiện tìm kiém,,,qaSearch.searchHint
搜索結果,搜索结果,Search Results,,ผลการค้นหา,,,の検索結果,,,검색 결과,,,Kết quả tìm kiếm,,,qaSearch.searchResult
請輸入搜索條件,请输入搜索条件,Please enter search criteria.,,โปรดป้อนเกณฑ์การค้นหา,,,検索条件を入力してください,,,검색 조건을 입력하십시오,,,Vui lòng nhập điều kiện tìm kiếm,,,qaSearch.searchTextEmptyTip
無匹配資料,无匹配资料,No information in search results,,,,5,情報なしで検索します,,5,정보없이 검색하십시오,,7,,,11,qaSearch.searchResultEmptyTip
用戶協議,用户协议,User Agreement,,ข้อตกลงการใช้,,,ユーザー規約,,,사용자 계약,,,Thỏa thuận người sử dụng,,,userProtocol.appBarTitle
今日不再通知,今日不再通知,No more notifications today,,ไม่มีการแจ้งเตือนอีกนับต่อจากนี้,,,今日はもう気づかない,,,오늘은 더 이상 통지가 없습니다,,,Hôm nay không thông báo thêm,,,marginLevelWarningPopup.todayNoNotify
保證金比例,保证金比例,Margin ratio,,อัตราส่วนมาร์จิ้น,,,マージン比,,,여백 비율,,,Tỷ lệ tiền bảo lãnh,,,marginLevelWarningPopup.marginLevel
保證金比例風險過高,保证金比例风险过高,Margin ratio at high risk,,อัตรามาร์จิ้นที่มีความเสี่ยงสูง,,,マージン比のリスクが高すぎます,,,마진 비율의 위험이 너무 높습니다,,,Rủi ro tỷ lệ tiền bảo lãnh quá cao,,,marginLevelWarningPopup.warningReason
暫不更新,暂不更新,Not updated for the moment,,ยังไม่อัพเดท,,,更新なし,,,업데이트가 없습니다,,,Tạm thời không cập nhật,,,updateVersionPopup.ignoreThisTime
全面更新,全面更新,Fully Updated,,อัพเดทใหม่,,,包括的なアップデート,,,포괄적 인 업데이트,,,Cập nhật toàn diện,,,updateVersionPopup.newVersionTitle
版本,版本,Version,,เวอร์ชั่น,,,バージョン,,,버전,,,Phiên bản,,,updateVersionPopup.newVersionPrefix
發現新版本,发现新版本,Discover New Version,,พบเวอร์ชันใหม่,,,新しいバージョンを発見します,,,새로운 버전을 발견하십시오,,,Phát hiện phiên bản mới,,,updateVersionPopup.foundNewVersion
下載中,下载中,Downloading,,กำลังดาวน์โหลด,,,ダウンロード,,,다운로드,,,Đang tải về,,,updateVersionPopup.downloading
立即更新,立即更新,Update Now,,อัพเดททันที,,,すぐに更新します,,,즉시 업데이트하십시오,,,Lập tức cập nhật,,,updateVersionPopup.updateImmediately
發送驗證碼,发送验证码,Send,,ส่งรหัสยืนยัน,,,確認コードを送信します,,,확인 코드를 보냅니다,,,Gửi phát mã nghiệm chứng,,,captchaButton.sendPhoneCode
區碼,区码,Area code,,รหัสพื้นที่,,,ゾーンコード,,,영역 코드,,,Mã khu vực,,,dialCodeContainer.hint
最多可選 {max} 項,最多可选 {max} 项,At most {max} items can be selected.,,สูงสุด {max} รายการ,,,ほとんどのオプション{max}アイテム,,,대부분의 선택적 {max} 항목,,,Tối đa có thể chọn {max} mục,,,checkboxInputContainer.reachMaxToast
最少需選 {min} 項,最少需选 {min} 项,At least {min} items need to be selected.,,ต่ำสุด {min} รายการ,,,少なくとも{min}アイテムを選択する必要があります,,,최소 {min} 항목을 선택해야합니다.,,,Tối thiểu phải chọn {min} mục,,,checkboxInputContainer.reachMinToast
微信或LINE ID欄位須擇一填寫,微信或LINE ID栏位须择一填写,You must select either WeChat or LINE ID field to fill in.,,กรอกช่อง Wechat หรือ LINE ID อย่างใดอย่างหนึ่ง,,,WeChatまたはLine IDフィールドに記入する必要があります,,,WeChat 또는 라인 ID 필드를 채워야합니다,,,Phải chọn một trong hai cột WeChat hoặc LINE ID để điền,,,"errorInputValidator.userLineEmpty,errorInputValidator.userWechatEmpty"
